8259,Size limit on "If Not Implemented" section
8260,Error when turning off Auto Discovery
8261,Dev server wont connect to dev database
8262,Problem with datautil import
8263,I do not want the resource discovery to add the CI with the IP address name- I want resource discovery to ignore it or put the computer name as the CI name
8264,CG Questions
8265,Problems regarding approval notifications
8266,Issue with CG 4Build 4.0.3411
8267,Change Type Modifications
8268,Question regarding what system is able to do
8269,Email connector not working
8270,Support
8271,License File (UNCLASSIFIED)
8272,FW:   I keep getting an error message when I attempt to approve it.
8273,License Check (etelecare)
8274,User Accounts sets to inactive
8275,Update on E-mail connector issue
8276,Trying to set up a bpa that will notify a group of people pa group of particular resources are selected on the rfc
8277,Business Time fields problem
8278,Impacted resources not showing
8279,Question about changing xml code
8280,Daylight Savings Time - Not Updating Ticket Planned Times After Moving to Standard Time
8281,License File
8282,ChangeGear Will Not Start
8283,RE: Need to run a ChangeGear CI Discovery Scan on the Corp IP Range
8284,Question regarding timeouts in cg
8285,"Timeout erros, users losing typed data."
8286,LG 
8287,FW: Change Gear Issue
8288,BPA Not Removed?
8289,"New custom tab and fields not working from DT client on Server, work from local WS"
8290,Active Requests view in CG.40
8291,FW: One More Thing!!!
8292,Question regarding global timeout
8293,Location of data fields for reporting
8294,FW: OLS/Service Broker Issue
8295,ADMIN Views
8296,Questions regarding BPA's and batch notifications
8298,Notification email going out saying ticket is updated when its not
8299,Views - Date & Time
8300,Error with custom Numeric Fields
8301,Email conenctor not starting on dev box
8302,Changegear is not responding
8303,Custom Grid Views in CG4.0
8304,Attention Justin
8305,Intermitant CG Mobile (Email Approval) Issue
8306,Error when attepting to install Web Site on server other than CG Server
8308,Is there a way to set the Plan Start and Plan complete dates to be the same as the Due Date?
8309,Search Functionality
8310,Hierarchical Change Types
8311,Date display not sync
8313,Times not recognizing daylight savings
8314,Remove customization for user pickers.
8315,FW: RDE Failed Scan
8316,Import user from AD tools
8317,RFC Approver List Not Populated When Promoted from an IR Ticket
8318,URGENT REPORT NEED
8320,Error adding approver to RFC
8321,Questions regarding AD Imports
8322,Changes in CG 4.0
8323,FW: Submitted for Approval RFC #RFC-000683 - Kjell Jensen account creation request.
8324,AIX scans contain line breaks
8326,BPA - Posting Announcement to the Portal
8327,Issues with our current 3.5.3044 Production Environment
8328,Question regarding mr3 release date
8329,Notifications
8330,Procurement and Scan information being wiped out
8331,Question regarding changegear folder size
8333,Report Issue
8334,Lost access for Roles in ChangeGear 3.5
8337,Problem with changegear crashing and no longer being active
8338,Approver process delayed for one approver 
8339,Clarification on BPA's
8340,Owner field missing from main form
8341,Log Update
8342,New status for task
8344,Problem with installing Changegear web
8358,Coserv - Unable to Log into ChangeGear
8359,Sending Justin a log file
8360,Title and Manager import not accurate FW: unable to update Swift user information in Changegear
8363,Licenses Status
8364,FW: Question
8365,FW: Change Management tickets
8366,Impacted Resource - Required Field Not working
8367,ChageGear 4.0.3411: Web Access error
8368,Customization Rollback
8369,Notice something weird in the ID of the RFC
8370,URGENT - CGWeb not working
8371,MySunview
8387,RE: ChangeGear 4.0 MR3 Release
8393,Problem with required fields
8395,RE: ChangeGear Password Reset Successfully
8396,RE: ChangeGear 4.0 MR3 Release
8397,RE: ChangeGear 4.0 MR3 Release
8398,Conference call
8400,Show comment popup not working
8401,Question regarding deleting crystal report
8402,ChangeGear 4.0 MR3 question
8403,Crystal Report Date Range
8404,ChangeGear error report
8405,RE: ChangeGear 4.0 MR3 Release
8406,RE: ChangeGear 4.0 MR3 Release
8408,Assistance with Importing Users from XML
8414,Attachments
8415,Issue
8417,Lost access roles in ChangeGear 3.5
8418,FW: ChangeGear 4.0 MR3 Release
8419,Data box do not expand
8420,MR3 stable build
8421,FW: IT Authorities Report
8422,Problem with Tasks
8423,Unable to submit tickets
8424,More request on Task
8425,Request for custom team tasks view
8426,FW: Questions
8427,FW: RDE Resource Type Addition
8428,ChangeGear Test environment not working
8430,Promote IR to RFC
8431,Tracked asset cannot be link in the ressource tab of the RFC
8432,License Check (SunGard)
8433,Renaming the field
8434,Crystal Reports - How to incorporate Date/time period selection for reporting
8435,Question regarding beta links
8436,Problem getting crystal reports to work
8437,Running ChangeGear on Named Instance of SQL Server
8438,Template when e-mail someone from IR or RFC
8439,FW: CG Server
8440,Can changegear web run on port other than 80?
8441,Problem with all fields being read only
8442,error trying to log on to sunview
8443,How do you turn on Forms Based Authentication?
8444,RE: ChangeGear Notifications
8445,Getting additional information from VMWare Detail Provider
8446,Need script to clean out deleted CIs
8447,Question
8448,need assistance setting up test box
8449,High Memory Utilization
8450,Change Gear can not export a report - See attached error
8451,Question about Licenses
8452,Approval group is being bypassed when SUBMIT FOR APPROVAL is fired by later approver
8453,Problem with sending team emails from CI module
8454,FW: other items we need some assistance on
8455,CMDB Batch Report Modifications
8456,need to remove CG Actions from approval emails
8457,Ability to attach document to knowledge base article
8458,Cannot log into ChangeGear Server from ChangeGear Client
8459,Change Gear 4 Database Move
8460,FW: CG 4.5 beta installation
8461,Crystal Reports Link Broken for CG 4 MR3 Download
8462,How can we delete a note in a CI notes section?
8463,Issue with Submit for approval action not being available
8464,BPA conditions do not save
8465,Question about BPAs
8466,ChangeGear error report
8467,Moving ChangeGear server
8469,FW: setup error
8470,FW: New Beta License
8471,Questions regarding email connector
8472,Issue with creatign a new bpa
8473,License Check (Vaco)
8474,Making a field not mandatory
8475,Report not showing data for a specific user
8476,Crystal Reports License Code
8477,MR3 Patch
8478,Duplicate Logic
8479,Change gear template issue
8480,Direct Link
8481,RE: Change Management prior year issue
8482,Users Import
8483,CG 4.0
8484,Questions after adding CMDB
8485,License file request
8486,Folder Request
8487,FW: ChangeGear 4.5 Beta - Week 2
8488,Error when trying to access web front end
8489,ChangeGear error report from Teck Resources Limited
8490,Question regarding port # of changegear client
8491,Question regarding MR3
8492,KB Search Capabilities
8493,ChangeGear 4.0.3411
8494,Question about how to get rfc back into pending approval state
8495,4.0 Performance
8496,change of fields in form
8497,Some really interesting latency in changegear
8498,CMDB BPA - Not Working Properly
8499,Thanksgiving
8500,ChangeGear error report from Womble Carlyle Sandridge & Rice PLLC
8501,The Team View does not appear to work
8502,Problem Module and Custom Fields
8503,Templates not visible to others CG4.0 MR3 - Web interface
8504,Templates will not allow the addition of Impacted Resources to existing template - CG 4.0 MR3
8505,Query: caching and user web login
8506,Location Views
8507,FW: trouble Change Gear
8509,Customization request
8510,lose the ability to assign a technician
8511,Restoring Deleted Items??
8512,Notification Rules
8513,PCG: Looking for "Impacted Business Services" field in Approval Group criteria 
8514,FW: Error importing CI's into CMDB
8515,PCG: Unable to delete RFCs
8516,Is the RDE (v3.5.3085) supported on Windows Server 2008 R2?
8517,Incidents in pending close status
8518,License Check (American AgCredit)
8519,License Check (Paradigm Quest Inc)
8520,License Check (Canadian Cattle Identification Agency)
8521,License Check (UCG)
8522,Beta - cannot create Incident Tasks
